ID,Class
173411,1
85927,1
146545,2
157400,2
50517,1
212058,1
190684,3
213045,1
186173,3
2305,3
212589,2
40326,2
40123,2
201383,2
21072,2
112311,1
149006,2
136383,2
152641,2
109665,1
187627,3
156709,3
191037,1
111755,1
195381,3
159737,3
67460,1
140447,3
16769,1
41785,1
75741,2
136986,2
197869,2
44241,3
132980,2
27412,3
163821,3
74614,1
117195,2
200670,1
16707,1
146196,2
140526,3
148910,2
87938,2
148517,2
56271,2
7808,2
4010,1
52016,2
98468,2
144899,2
169892,1
109401,3
140098,3
61557,3
45972,2
69395,2
43614,2
158763,1
103841,1
168109,3
58810,2
8754,3
31632,3
163615,2
58677,3
74781,1
55860,1
171498,1
194173,1
18012,1
124790,1
50917,3
89342,3
90845,2
178895,1
6539,1
178212,2
144198,3
207413,1
192773,2
46673,2
113861,1
24605,3
76945,2
84908,1
144269,1
9709,2
135400,1
135977,1
38565,1
210117,3
65722,1
74637,3
74604,3
184894,1
179070,1
107398,3
55448,2
83663,2
116034,1
197191,3
12977,3
185485,1
42563,1
43755,2
6757,3
1355,2
110988,1
8350,2
181587,1
79211,2
24457,3
51217,3
78502,2
165774,3
204866,3
79665,1
27417,2
27985,1
133102,3
6092,3
189051,1
153821,1
106094,3
108283,1
33775,3
64981,3
76645,3
3355,2
194853,2
14688,3
16200,3
131263,2
202038,2
182424,1
54637,1
21690,3
128367,3
83893,2
61279,1
43959,2
208816,2
19106,3
188615,1
44104,3
21406,1
83214,1
154971,3
71058,3
111640,2
52518,2
16177,3
65681,1
160003,1
114622,3
87179,3
198193,2
81255,1
125513,1
133465,3
85306,3
122742,2
114522,1
84401,1
129766,1
178681,3
21263,1
141142,2
91080,2
65792,2
171300,3
174432,2
53705,1
7213,2
61326,1
78507,1
134080,1
18846,1
126869,2
8553,3
146478,3
119123,2
41351,1
213173,3
32954,1
89555,3
14164,1
207871,1
113794,3
185734,3
168581,1
107690,3
196302,2
104247,3
158485,2
204242,3
72452,2
96215,2
158998,2
91875,3
188116,3
164115,1
179546,3
145115,2
198449,3
40020,3
197497,3
154593,3
175483,1
94188,1
50540,3
174616,2
158692,1
58886,2
46884,1
144463,3
207994,1
184748,1
23774,3
174570,2
183785,3
1079,2
144191,1
68926,2
124268,2
210445,1
83374,1
8233,1
191227,2
115873,3
131154,3
171619,1
68732,3
65945,2
21251,2
168980,3
128651,2
143175,1
64826,2
154685,3
44866,1
124631,2
188917,2
204260,2
180993,2
77848,3
81163,2
192474,3
28031,2
193271,2
183747,3
38888,1
198525,1
48334,1
62539,3
111607,3
48187,1
66928,3
189994,3
145585,3
81681,3
69135,3
117500,3
57233,1
109782,2
89673,1
139945,1
197437,1
61426,3
191008,1
7455,1
42664,1
88273,1
57524,2
4721,3
164449,3
54666,1
64101,2
25704,2
27131,3
160665,2
124142,1
77497,3
46153,1
95550,2
105931,2
172890,3
73804,2
176131,2
107973,3
30715,3
121735,3
69159,1
57012,2
208361,3
127171,2
155103,3
92736,2
109302,2
102980,1
82893,3
38668,1
131528,1
63998,2
41595,1
90075,2
175756,1
145865,1
114541,3
37438,1
30411,2
23898,1
18804,2
186856,3
38975,2
170780,3
79395,3
46726,2
95048,1
85698,2
103520,3
30297,2
19638,1
11595,3
180117,1
63710,2
163392,1
89074,1
106939,2
102790,3
95185,1
37555,2
166380,1
189950,2
42536,1
122473,3
167071,3
117952,2
104709,2
29718,1
53986,3
119053,2
184021,3
163862,1
120188,3
136097,3
166637,3
184777,1
157443,3
106675,1
30757,3
79114,2
166474,1
53841,1
96249,2
56433,3
79888,2
65556,2
121424,2
128763,2
156814,2
177583,3
26535,3
130371,2
137536,1
192578,3
93616,2
144789,3
66098,3
109687,2
136060,1
66152,2
149520,1
18172,2
27995,1
60138,2
23680,1
75461,3
192308,1
201625,1
201678,1
101392,3
14524,3
94231,2
62059,1
113663,1
190252,1
76856,1
171740,1
70522,1
95924,3
32546,2
101095,1
136160,2
126503,3
12250,1
177638,3
211904,2
84986,3
26616,1
65320,2
136482,2
73591,1
19999,1
3360,1
210138,3
157242,1
42189,1
154782,2
104185,1
165787,2
12571,2
21481,3
152029,3
56378,3
156766,1
51240,3
190790,1
185534,1
186162,3
111912,3
111896,1
132854,3
144791,2
213150,2
11645,2
33032,2
55327,3
10862,3
143089,1
199467,3
94111,3
195009,2
135365,3
37578,3
195227,3
187241,1
142605,2
51238,2
138728,3
96596,3
174933,3
92027,1
206946,2
78879,1
132931,1
83970,3
171918,1
212923,3
19360,3
29761,1
20194,3
16654,3
195691,1
141485,2
141245,3
125019,3
175449,1
38389,1
153018,3
91650,1
26483,1
4891,1
160610,1
200805,3
31680,1
161772,1
172607,3
154162,1
31437,1
143954,3
26098,2
33418,3
107995,1
83542,3
123525,2
168705,1
155339,1
100063,2
98347,2
167184,3
16057,1
107935,2
172763,2
114960,1
2294,3
12587,1
57845,1
112831,1
127619,2
210747,3
252,2
113252,1
104192,1
153131,3
103003,1
149536,2
37324,3
90050,2
29249,1
3307,2
146915,2
40666,3
20781,1
134902,2
125710,1
94431,2
102972,2
8894,3
143368,2
114946,1
204887,2
105022,2
78281,3
34670,1
39893,3
77686,2
69167,1
174682,1
745,1
134614,2
110883,3
140188,2
94062,2
212357,2
63545,2
86101,3
197881,3
167562,3
55051,3
78171,3
132012,2
3665,2
11640,2
209078,2
31925,2
71396,1
183733,3
13788,1
14776,2
20329,2
183735,1
186480,2
182477,1
34613,3
166317,3
75200,3
36573,3
3940,3
184230,2
87370,3
102186,1
102683,3
44517,2
7180,2
40536,3
10026,3
36505,3
137587,1
23397,3
80443,3
90643,2
171042,3
100527,3
203098,3
145062,2
145809,1
158462,2
126709,2
187134,2
205499,3
112468,2
151873,2
103078,1
26579,1
105710,3
130753,1
90373,3
84659,3
128558,1
14553,3
49935,3
99259,3
129135,1
172066,2
163668,2
144952,2
19959,1
109512,3
180484,3
35047,3
54071,2
36264,2
208123,2
17892,3
155239,3
152849,2
55161,2
96272,2
72850,1
84466,1
185960,2
191496,1
91446,3
168267,3
199002,2
57598,1
187568,3
91844,3
109207,1
59680,1
57749,1
124347,1
105178,1
138811,1
173493,2
68669,2
47249,2
27225,2
2554,1
2497,1
34601,3
174745,1
63160,2
137703,3
65794,1
73943,2
168056,3
165457,3
94186,1
169733,3
6598,1
162856,2
44092,2
159251,2
58660,1
75498,3
85658,1
198649,1
124555,1
39673,1
184146,2
145844,2
99631,1
13082,3
36215,1
153749,2
182186,2
170392,1
155426,2
133980,1
111472,1
115655,3
170174,2
176648,1
109077,2
51664,3
71943,2
95145,1
196565,2
72796,2
75164,1
189277,2
71221,3
139403,2
54349,1
86718,3
16206,3
157825,2
39796,1
142475,3
103677,1
145041,1
165662,1
133960,1
9718,2
142458,2
124513,1
79446,2
162719,3
73782,1
24899,2
146835,3
140760,2
86504,1
184134,2
54187,3
48261,1
154022,3
11067,2
196805,2
1371,3
212062,3
40674,3
197660,3
49795,3
181504,2
5289,1
97744,1
36143,2
139286,2
34220,2
127250,2
112497,2
158699,3
177865,3
48804,3
65291,1
119335,2
69966,1
166712,1
210701,3
13378,2
36305,3
170487,2
142935,1
205740,1
46666,2
14533,2
433,3
162319,3
111496,2
51010,2
6528,2
169732,3
118757,2
161063,3
52438,1
18402,3
178721,3
28426,1
4003,3
43001,3
60333,3
30101,3
44712,1
171832,1
103149,3
111807,1
81142,1
99968,3
171026,3
42687,2
183045,1
47394,2
135887,1
12684,1
199285,1
112821,3
160709,3
29826,3
195514,2
207276,1
165976,2
11164,2
78370,2
109844,2
3503,2
107761,1
29232,3
167923,1
188736,3
138790,2
160103,1
169797,2
170661,2
169348,1
89027,2
117399,1
61354,3
126994,2
48819,3
33937,3
80110,3
30955,2
146851,1
106229,2
141198,3
92404,2
5848,3
54543,1
160815,2
190391,1
201304,3
201763,1
198545,2
25297,2
62115,1
197872,2
212576,1
119311,3
140042,1
199026,3
88479,2
92740,1
3754,3
170551,3
16528,2
38716,3
145121,3
150791,3
103748,2
58502,3
46415,3
105116,1
120338,2
106533,3
27408,1
196089,1
179856,2
151405,1
9026,2
121816,1
189231,3
22658,1
78637,1
126023,2
176142,1
152232,1
147831,2
52655,3
210660,3
48439,1
134483,1
77464,1
71278,3
73397,2
28573,3
46242,3
61071,1
139468,3
176151,1
71936,1
53600,1
101393,3
140326,3
141732,3
107643,1
48884,1
165982,2
27244,1
205143,2
13663,3
96523,1
36882,1
77362,1
72760,2
163333,2
103673,3
150027,3
75403,2
19281,3
93961,2
4990,1
20659,1
128252,2
33612,3
111150,3
125847,2
188387,3
23161,3
145907,3
59623,2
76392,3
92349,1
173294,2
35765,3
206539,1
166331,3
103817,1
67104,1
90346,1
147050,1
69652,2
5505,3
13592,1
36125,2
118421,2
108071,2
102899,1
115494,1
101736,1
105410,3
81087,3
165152,1
42079,2
143798,2
38961,3
71518,2
73743,2
172556,1
101452,3
27833,2
183016,1
157136,1
123801,1
168216,3
172702,1
27366,1
45616,2
6362,3
1914,2
181483,3
183618,3
32273,1
119612,3
140896,3
105070,1
183558,3
181588,2
161511,2
199246,2
39962,2
43318,3
93842,3
196437,3
80832,3
58779,1
158352,1
148976,2
92132,3
130461,3
34652,2
168454,1
142329,1
112260,2
92234,3
165225,2
171644,1
182686,1
161868,2
69727,2
210816,1
181374,2
103794,1
189816,3
46169,3
50447,2
38725,2
187998,2
11615,2
98606,2
206743,1
28835,3
202440,2
131563,2
143765,1
11461,1
126353,2
74484,1
43211,2
56985,2
70511,1
130023,2
171819,3
99391,3
101203,1
11850,3
184130,1
31026,2
42065,3
129698,2
83000,3
21289,2
177041,2
60263,1
210875,1
75555,3
2360,2
100132,2
14420,1
142981,3
93100,3
1100,2
199205,1
270,3
135480,3
57212,1
65728,2
211493,1
54636,1
159238,3
28408,2
181730,2
99918,1
68331,3
45813,1
151567,1
167625,2
97465,1
36306,2
188625,1
173560,1
58709,1
146975,1
16594,2
14937,3
68720,2
121768,2
140641,3
130195,3
7834,1
159719,3
201905,3
85440,2
130190,1
119743,3
177382,2
109270,3
178375,3
18027,2
92707,1
115220,2
91214,2
135300,1
25189,2
33356,2
106208,3
4691,2
2301,1
58801,3
133108,1
9456,1
151864,2
159580,3
124846,2
17996,3
153071,1
89290,3
126171,2
195741,1
41840,1
22962,3
9288,2
199711,2
111728,2
41510,3
114178,3
94125,3
23102,3
20459,1
202940,2
123886,2
64780,2
86943,2
133198,3
72918,2
7495,3
42094,1
146839,2
82004,3
200188,3
182877,2
34485,3
11321,2
118363,1
25681,2
193107,3
88987,1
89807,2
44395,3
171789,2
76203,2
119828,3
33040,2
33057,2
56481,2
171272,1
205501,1
83304,1
167974,1
82849,1
213199,3
167968,2
100786,1
153516,3
200418,3
38778,1
13432,1
20134,2
50726,2
38336,2
64190,3
62679,3
792,3
16418,3
59374,3
121989,3
20368,3
40520,2
93703,3
204155,3
176874,3
156573,3
105030,3
208639,2
103510,2
109473,1
100279,1
87150,1
117155,2
182750,2
149561,1
159060,3
84651,2
194867,3
188011,3
34814,1
96442,2
39635,2
84523,2
109742,1
49589,1
20915,3
98634,1
32479,1
1036,1
16695,2
141543,2
68908,2
90060,2
120458,3
9539,2
170305,2
114813,2
8784,3
109264,2
133962,3
178567,3
95937,3
18123,2
21312,2
69120,2
52602,1
63810,1
145501,3
188428,3
186787,2
163645,1
42256,3
72391,2
154193,2
70116,2
185657,1
6032,1
158373,1
170197,2
145704,3
90730,2
97253,3
91100,2
44678,2
140903,1
208771,2
143672,3
28196,3
120015,2
6128,2
211447,3
57120,1
86864,2
160647,3
2658,3
133643,2
184784,1
157156,1
187097,1
41403,2
177044,1
87751,3
43026,2
130216,1
199175,3
129275,1
68729,3
23937,3
42838,2
193859,2
66719,2
103214,3
64362,1
71186,2
100913,3
21021,3
135329,1
165051,1
29053,1
107922,2
196155,1
142960,3
27496,2
151417,3
126274,3
5540,1
73034,3
52800,3
162273,3
9450,1
143340,1
99937,2
163728,2
136643,1
116461,2
46736,1
117178,2
127925,3
72490,3
189270,3
39327,1
212154,3
33721,3
143749,3
66218,1
132888,3
122527,3
124437,2
206534,2
1306,2
18432,1
87602,2
106421,2
21211,3
84594,1
55689,1
164958,1
149530,1
17378,2
95724,2
77033,3
89502,2
108702,2
193906,1
129250,3
68929,1
38817,1
109661,1
134355,2
125997,1
197561,2
131740,3
91608,1
194224,3
144387,2
175629,3
160353,1
186292,1
14879,2
74518,1
25286,1
198272,1
113999,3
74540,3
126897,2
24687,3
4689,1
75279,1
23373,2
8591,3
161547,3
10415,2
90783,3
119880,2
161823,1
93808,2
140299,2
23229,1
106586,3
21950,3
81463,1
42125,1
56297,3
92553,2
189634,1
62954,3
95595,1
139594,2
53739,3
82721,2
29329,3
197080,1
184274,2
83410,1
97607,1
83020,1
166770,3
185787,3
111247,2
31453,1
18417,2
208898,1
62529,1
207912,1
146092,1
30486,3
2251,1
83753,2
93646,2
192153,1
63789,1
20664,1
12807,2
54539,2
212950,2
205710,2
196959,1
129478,2
4788,3
130210,1
10957,3
57816,1
56478,3
69922,1
175123,3
23313,3
25225,1
146150,2
85144,3
56468,3
113796,2
153139,3
1500,2
188784,3
90187,1
12014,1
47847,3
116423,2
45347,1
48559,2
92303,3
183758,3
69881,1
121135,2
175865,1
111156,1
195031,2
28620,1
92312,3
24017,1
130275,2
199785,3
28632,1
114610,2
190384,1
75398,3
152072,1
211044,1
3550,1
101732,1
139588,3
211557,2
158940,3
135422,3
169553,1
113475,1
152787,2
105979,3
133427,1
210211,2
161971,3
32713,1
125424,3
19289,2
194986,1
125875,2
198540,2
160943,2
110145,2
38332,3
105562,3
7332,2
65486,3
122018,3
162911,2
58433,1
69181,2
43104,1
191117,3
110634,2
109457,3
10290,3
92179,3
77949,2
187821,2
173521,3
101911,3
114794,1
469,1
116861,1
35893,1
210917,1
70468,2
136833,2
183184,1
194285,2
43464,3
105054,1
105639,3
17453,1
138429,1
22689,2
12750,3
82897,2
194289,3
93299,1
70345,3
75410,2
40137,2
158357,2
73387,2
179273,3
20601,1
179853,3
146655,2
125705,3
96778,2
6171,3
167216,3
141407,3
141170,2
83744,3
121354,1
23348,3
135537,1
205787,1
21869,2
90755,1
64588,1
88212,1
176761,3
21938,3
71432,3
45508,3
57368,3
163239,3
22485,1
14526,2
188993,2
22061,1
109527,2
140202,2
147966,1
53490,2
149633,1
8313,1
51973,1
54751,2
88439,3
140573,1
173037,2
55505,1
164221,3
185126,1
131817,2
85865,2
107955,2
204226,1
66133,1
122442,3
33795,2
146178,3
86414,3
80003,1
154723,3
198979,2
71207,3
108589,1
79499,2
67765,3
52091,3
204475,1
15610,2
126123,3
63322,3
114477,2
59826,2
104240,2
125602,3
16665,3
99565,3
143082,3
158199,3
72467,1
29909,2
35023,3
33188,2
156838,3
146022,1
151193,2
195587,1
157112,3
52696,1
83274,3
129874,1
6049,1
48093,1
191715,1
88196,1
195059,2
78492,2
148712,2
41237,2
195415,3
134843,3
179548,3
107542,1
204797,1
173906,2
158295,2
161744,3
10902,3
13193,3
161214,3
191763,1
123407,1
132543,3
109206,3
47766,2
79546,2
159319,1
191053,2
18762,3
108613,1
18273,3
114163,3
17129,1
2369,2
176343,2
79664,3
122902,3
46263,3
104698,2
106373,1
73896,3
52609,1
133494,1
69212,2
171707,2
6123,3
49468,1
122354,3
194396,2
89188,1
113031,1
161500,2
46356,2
174580,1
168131,3
60589,1
68480,2
189213,3
16949,1
121588,3
62378,2
184360,1
70833,2
156524,1
177719,3
109000,2
58006,1
149909,2
112550,1
45514,2
190912,3
12100,1
206106,1
14644,3
16652,2
126369,3
163267,1
70336,3
176611,2
42656,3
184903,1
193860,2
52326,3
175917,3
165259,1
94169,1
60099,2
5586,2
50132,3
190160,2
209195,2
133790,1
36435,1
34767,1
161212,1
65179,1
16553,1
25975,3
75267,1
134906,1
28083,2
93175,1
191713,3
159317,1
148077,2
106397,2
84719,1
180500,1
169702,3
102297,2
15253,3
205439,1
85686,1
83989,2
139220,2
36444,3
115108,2
56247,3
177684,2
106196,1
12565,1
153499,1
112630,2
40177,1
62657,3
160761,3
187756,3
41345,2
124572,3
119885,2
128248,3
123418,1
33086,2
94401,2
121289,3
49279,1
196723,1
3702,2
19031,3
192946,2
202752,3
25522,3
88810,2
202227,1
135446,2
5342,2
195518,3
37589,2
26602,3
80035,3
139079,3
108554,1
179930,1
108523,3
117181,2
212546,2
184815,3
32613,3
122025,3
155796,2
154422,1
54077,3
140706,3
118606,1
153993,2
8855,3
180606,3
82819,3
188674,2
121039,3
162316,3
167187,3
207645,2
185578,3
189595,1
10514,2
204984,2
45765,2
154536,2
21919,1
38869,3
42676,3
30822,2
136352,1
143382,2
21025,1
18988,2
56421,1
106052,2
25362,3
137045,2
48497,3
212925,2
182378,2
38062,1
88628,1
146439,1
54213,3
96372,1
174400,1
160926,2
15976,2
96370,1
128226,1
55926,2
20735,1
100196,2
6086,2
206063,2
129724,1
169572,1
122804,2
110082,1
17316,3
59231,3
197361,2
19037,1
41083,2
44718,1
59661,2
37624,1
16460,1
211135,3
18870,3
83648,1
167634,1
75269,1
122358,3
207861,2
45454,2
88758,2
70281,1
11153,2
105575,2
37283,3
15996,3
35771,1
172003,1
181668,3
144202,2
99961,2
169400,1
41903,1
171961,1
122828,2
46083,3
46039,1
106849,1
162768,3
188014,1
136982,1
207651,3
44318,3
79197,1
120958,2
114220,2
116865,2
4870,2
130375,3
69583,1
106694,3
70392,3
127360,1
119343,1
204971,3
39671,3
49649,3
71694,3
60143,2
207540,1
111081,2
68772,2
146214,2
193389,3
42263,3
8866,2
154960,3
8105,3
28013,2
209547,1
38283,3
185333,1
7545,3
164924,1
156496,2
31571,3
13174,2
34668,1
197648,3
60867,3
24070,1
103422,3
90581,1
25946,1
208570,2
16441,2
35642,3
9929,3
25535,1
201437,2
151929,3
147265,3
71445,2
86602,3
92069,1
202914,3
194616,2
32828,2
135948,2
60074,1
31971,2
136704,2
139789,2
100146,3
178761,1
39718,3
3729,2
92128,3
173886,3
193665,1
97404,3
30695,2
61088,3
20862,3
161565,2
108428,2
195125,2
144505,2
118524,3
52755,1
178838,2
103430,2
189129,2
92090,2
122298,2
125224,2
60163,3
40953,2
166572,3
164812,1
80002,2
103001,1
149742,2
41561,3
66451,3
32358,2
91128,3
31803,1
54517,2
57890,3
211132,3
142590,3
63879,1
233,3
154748,3
56319,1
90467,3
8870,1
199807,1
12875,3
128812,2
65419,2
162835,3
76751,3
1432,1
188456,2
193949,1
120758,1
161304,3
96880,1
167608,2
161416,2
157368,3
113970,2
206308,1
134074,1
185871,1
59178,3
85261,3
169331,2
41927,2
63002,2
4947,1
149205,2
97001,2
76428,3
36515,3
1902,3
165879,3
133837,3
118106,3
209982,1
160812,3
114276,3
81437,1
113956,3
23694,3
31108,3
212071,1
46599,3
10288,1
170091,3
87564,2
210898,1
240,1
87566,2
182983,1
106000,1
1531,3
179644,3
110293,2
28904,1
173780,1
132413,2
34126,2
98162,1
165990,3
150303,3
119897,1
132768,3
101670,1
84119,2
2399,3
165400,3
48066,2
87199,3
171963,3
115763,1
49736,2
136962,1
107206,1
120934,2
156272,2
10620,3
13571,2
4567,2
107626,3
185056,3
88659,2
46227,2
161645,3
15649,1
110013,2
56043,2
115671,1
43287,2
149646,2
209641,1
37307,1
114525,1
196553,2
143607,1
68870,2
138626,2
95727,2
